POINT_ID,LC0_Desc,BDsample_0,coarse_mas,BDfine_0_2,coarse_vol,,
,Land Cover (Eurostat),BDsample_0_20_2018,coarse_mass_fraction,BDfine_0_20_2018_approx,coarse_volume_fraction_approx,,
48304850,Woodland,0.061,0.02,0.06,0,,
48362026,Shrubland,1.005,0.04,0.98,0.015,,
27702222,Cropland,0.995,0.03,0.976,0.011,,
27722228,Cropland,1.162,0.12,1.081,0.054,,
27722242,Cropland,0.885,0.19,0.766,0.065,,
27742232,Woodland,0.662,0.14,0.59,0.036,,
27762242,Woodland,0.558,0.1,0.513,0.021,,
27782284,Grassland,1.001,0.07,0.957,0.027,,
27982170,Cropland,1.24,0.34,0.976,0.162,,
28022250,Shrubland,1.116,0.1,1.049,0.043,,
28202196,Grassland,1.027,0.39,0.74,0.154,,
28282190,Grassland,0.921,0.27,0.743,0.096,,
28302282,Bareland,1.106,0.44,0.762,0.187,,
28362220,Cropland,1.189,0.28,0.982,0.128,,
28482206,Shrubland,0.899,0.35,0.665,0.121,,
28542144,Cropland,0.83,0.45,0.533,0.144,,
28542192,Bareland,1.299,0.36,1.014,0.18,,
28542210,Shrubland,1.234,0.45,0.863,0.214,,
28582198,Woodland,0.997,0.29,0.796,0.111,,
28602222,Grassland,1.567,0.34,1.3,0.205,,
28602250,Grassland,1.035,0.24,0.869,0.095,,
28622188,Woodland,1.042,0.31,0.821,0.124,,
28622242,Shrubland,1.296,0.44,0.93,0.219,,
28642186,Cropland,1.161,0.32,0.921,0.143,,
28642250,Grassland,1.291,0.22,1.13,0.109,,
28722166,Shrubland,1.053,0.53,0.63,0.215,,
28722202,Shrubland,1.221,0.54,0.752,0.253,,
28722216,Grassland,0.633,0.06,0.603,0.015,,
28762162,Cropland,1.5,0.41,1.159,0.237,,
28762194,Cropland,1.244,0.17,1.124,0.081,,
28822226,Cropland,0.858,0.12,0.786,0.04,,
28902202,Cropland,1.324,0.32,1.076,0.163,,
28962222,Cropland,1.313,0.27,1.109,0.136,,
28962240,Cropland,0.942,0.21,0.805,0.076,,
29082220,Grassland,1.138,0.23,0.974,0.101,,
29102206,Cropland,1.465,0.24,1.288,0.135,,
29182186,Cropland,1.214,0.51,0.781,0.238,,
29222204,Grassland,0.675,0.37,0.47,0.096,,
29342200,Grassland,1.052,0.15,0.952,0.061,,
29342206,Cropland,1.344,0.14,1.246,0.072,,
29382188,Cropland,1.162,0.42,0.829,0.188,,
29382218,Bareland,1.206,0.25,1.023,0.116,,
29582204,Woodland,1.025,0.3,0.814,0.118,,
26581768,Grassland,1.133,0.14,1.038,0.061,,
26761786,Cropland,1.073,0.24,0.905,0.099,,
26841764,Cropland,1.029,0.12,0.95,0.047,,
27061758,Cropland,1.267,0.09,1.205,0.044,,
27201772,Woodland,1.133,0.21,0.985,0.091,,
27241758,Cropland,1.18,0.21,1.03,0.095,,
27321748,Cropland,1.046,0.15,0.946,0.06,,
27421740,Woodland,1.39,0.13,1.3,0.07,,
27421780,Woodland,1.389,0.17,1.268,0.091,,
27501780,Shrubland,1.526,0.17,1.407,0.1,,
27641752,Woodland,1.143,0.21,0.994,0.092,,
26762002,Cropland,1.42,0.12,1.337,0.066,,
26942016,Woodland,1.09,0.15,0.988,0.063,,
26962018,Woodland,1.088,0.18,0.964,0.075,,
27162028,Cropland,0.879,0.34,0.655,0.115,,
27302020,Cropland,1.254,0.27,1.052,0.13,,
27382028,Cropland,1.027,0.2,0.892,0.079,,
27402128,Woodland,1.466,0.02,1.453,0.011,,
27462138,Woodland,1.351,0.02,1.338,0.01,,
27482128,Grassland,1.197,0.37,0.908,0.17,,
27522114,Woodland,1.287,0.14,1.189,0.069,,
27542110,Cropland,1.334,0.13,1.244,0.067,,
27561988,Woodland,1.008,0.26,0.829,0.101,,
27562118,Cropland,1.476,0.13,1.386,0.074,,
27722056,Woodland,1.176,0.58,0.67,0.262,,
27862032,Woodland,1.358,0.36,1.07,0.188,,
27902146,Woodland,0.883,0.09,0.829,0.031,,
27922046,Woodland,0.62,0.16,0.541,0.038,,
27922096,Woodland,0.825,0.37,0.589,0.117,,
28022110,Woodland,1.064,0.47,0.698,0.192,,
28022146,Woodland,1.072,0.07,1.027,0.029,,
28042122,Woodland,0.91,0.28,0.726,0.098,,
28102060,Woodland,0.797,0.38,0.559,0.116,,
28102114,Woodland,1.205,0.29,0.988,0.134,,
28122020,Woodland,1.151,0.62,0.603,0.274,,
28142050,Woodland,1.031,0.64,0.497,0.254,,
28182048,Woodland,1.049,0.23,0.89,0.093,,
28202116,Cropland,1.428,0.29,1.205,0.159,,
28242042,Grassland,1.097,0.36,0.827,0.152,,
28262056,Woodland,1.142,0.59,0.632,0.259,,
28262080,Shrubland,0.798,0.37,0.567,0.114,,
28262098,Woodland,0.692,0.4,0.465,0.106,,
28282042,Grassland,1.067,0.29,0.859,0.119,,
28282136,Woodland,0.682,0.28,0.53,0.073,,
28362148,Woodland,0.968,0.31,0.755,0.115,,
28382100,Shrubland,0.988,0.55,0.562,0.209,,
28402054,Cropland,1.347,0.27,1.143,0.14,,
28502024,Woodland,1.419,0.31,1.178,0.169,,
28522106,Woodland,0.811,0.12,0.741,0.037,,
28542018,Woodland,1.521,0.47,1.112,0.275,,
28662074,Woodland,1.179,0.55,0.707,0.249,,
28662146,Grassland,1.15,0.31,0.92,0.137,,
28722138,Cropland,1.41,0.46,1.014,0.249,,
28802092,Cropland,1.467,0.38,1.158,0.214,,
28822118,Cropland,1.329,0.28,1.116,0.143,,
28862140,Shrubland,1.315,0.2,1.17,0.101,,
29042132,Woodland,1.331,0.34,1.064,0.174,,
26881938,Woodland,1.236,0.11,1.161,0.052,,
27021938,Woodland,1.506,0.08,1.453,0.046,,
26741814,Cropland,1.331,0.05,1.298,0.026,,
27001882,Cropland,1.422,0.03,1.402,0.016,,
27022016,Cropland,1.393,0.18,1.264,0.096,,
27061970,Cropland,1.282,0,1.282,0,,
27081828,Woodland,1.313,0.26,1.118,0.131,,
27101814,Woodland,1.314,0.12,1.231,0.061,,
27122016,Cropland,0.907,0.14,0.82,0.049,,
27161812,Cropland,1.267,0.1,1.198,0.049,,
27181846,Cropland,1.481,0.17,1.361,0.097,,
27201962,Woodland,1.502,0.31,1.262,0.179,,
27202006,Grassland,1.014,0.19,0.887,0.074,,
27221822,Woodland,1.249,0.39,0.937,0.187,,
27221858,Grassland,1.515,0.15,1.411,0.087,,
27241916,Woodland,1.225,0.14,1.127,0.066,,
27281940,Woodland,1.247,0.04,1.22,0.019,,
27321784,Grassland,1.438,0.1,1.37,0.055,,
27341920,Cropland,1.259,0.26,1.066,0.126,,
27381902,Woodland,1.298,0.12,1.215,0.06,,
27401804,Woodland,1.427,0.3,1.196,0.165,,
27401840,Bareland,1.029,0.19,0.901,0.075,,
27421902,Grassland,1.401,0.07,1.353,0.038,,
27461892,Woodland,1.275,0.08,1.221,0.039,,
27481828,Woodland,1.226,0.4,0.907,0.189,,
27481894,Woodland,1.26,0.19,1.124,0.092,,
27501802,Grassland,1.365,0.35,1.087,0.184,,
27501892,Grassland,1.2,0.08,1.146,0.037,,
27541792,Grassland,1.424,0.28,1.21,0.153,,
27541810,Woodland,1.055,0.27,0.865,0.11,,
27541828,Grassland,1.156,0.22,0.999,0.098,,
27561812,Woodland,1.518,0.42,1.166,0.245,,
27561952,Woodland,1.447,0.21,1.294,0.117,,
27601794,Shrubland,1.324,0.16,1.21,0.081,,
27641896,Cropland,1.242,0.09,1.181,0.043,,
27661882,Woodland,1.068,0.31,0.844,0.127,,
27681946,Cropland,1.253,0.2,1.109,0.096,,
27741830,Cropland,1.216,0.31,0.981,0.145,,
27741866,Woodland,1.059,0.25,0.884,0.102,,
27741890,Grassland,1.296,0.13,1.205,0.065,,
27741908,Grassland,1.16,0.11,1.085,0.049,,
27781794,Grassland,1.388,0.25,1.201,0.133,,
27781902,Cropland,1.364,0.35,1.086,0.184,,
27801810,Woodland,0.997,0.49,0.626,0.188,,
27821838,Grassland,1.163,0.05,1.13,0.022,,
27821886,Cropland,1.276,0.41,0.942,0.201,,
27841822,Grassland,1.355,0.2,1.21,0.104,,
27881848,Cropland,1.238,0.16,1.126,0.076,,
27881938,Woodland,1.135,0.3,0.914,0.131,,
27901954,Cropland,1.257,0.17,1.137,0.082,,
27921848,Grassland,1.012,0.23,0.855,0.089,,
27921970,Grassland,1.146,0.33,0.898,0.145,,
27961830,Cropland,1.18,0.36,0.903,0.163,,
27981972,Grassland,1.394,0.35,1.115,0.188,,
28001832,Cropland,1.284,0.15,1.178,0.074,,
28101854,Woodland,1.213,0.29,0.996,0.135,,
28181964,Grassland,1.026,0.31,0.806,0.122,,
28201948,Grassland,1.175,0.2,1.033,0.09,,
28241938,Woodland,1.164,0.37,0.879,0.166,,
28281952,Grassland,1.175,0.01,1.168,0.005,,
52122720,Cropland,1.251,0.38,0.949,0.183,,
52342720,Grassland,1.106,0.21,0.959,0.089,,
52882778,Grassland,1.27,0,1.27,0,,
53102728,Cropland,1.256,0.09,1.195,0.043,,
53162780,Artificial land,1.297,0.27,1.094,0.135,,
53282696,Woodland,0.305,0.21,0.247,0.025,,
53362722,Cropland,1.305,0,1.305,0,,
53422720,Cropland,1.07,0.1,1.004,0.041,,
53422734,Grassland,1.141,0.28,0.936,0.123,,
53422760,Cropland,1.167,0.51,0.742,0.229,,
53442784,Cropland,1.257,0.6,0.708,0.29,,
53502854,Cropland,1.195,0.04,1.169,0.018,,
53522708,Grassland,1.216,0.3,0.99,0.14,,
53542700,Grassland,1.261,0,1.261,0,,
53562846,Grassland,1.146,0,1.146,0,,
53622736,Grassland,0.947,0.57,0.514,0.208,,
53802834,Grassland,1.075,0,1.075,0,,
53902728,Cropland,1.063,0.07,1.018,0.029,,
53902836,Cropland,1.014,0.15,0.915,0.058,,
53982784,Shrubland,1.207,0,1.207,0,,
54002768,Grassland,1.243,0.01,1.236,0.005,,
53282678,Grassland,1.081,0.09,1.022,0.037,,
53462646,Woodland,1.271,0,1.271,0,,
53782648,Grassland,1.258,0.28,1.047,0.135,,
53842676,Cropland,1.297,0.57,0.779,0.284,,
53902686,Grassland,0.951,0.25,0.785,0.091,,
54042624,Grassland,1.065,0.01,1.058,0.004,,
54162628,Grassland,1.263,0,1.263,0,,
54302620,Grassland,1.391,0,1.391,0,,
54382628,Grassland,1.288,0.57,0.771,0.282,,
54422752,Grassland,1.216,0.67,0.584,0.313,,
54522636,Grassland,1.367,0.13,1.277,0.068,,
54542702,Shrubland,0.969,0,0.969,0,,
54542740,Grassland,0.841,0.14,0.758,0.045,,
54562622,Grassland,1.2,0.15,1.096,0.069,,
54602726,Grassland,0.956,0.16,0.853,0.059,,
54762692,Grassland,1.304,0.35,1.028,0.175,,
54842704,Grassland,1.31,0.55,0.815,0.277,,
54862666,Grassland,1.243,0.84,0.332,0.401,,
54902668,Grassland,1.065,0.76,0.371,0.311,,
54902758,Grassland,1.056,0.33,0.817,0.134,,
55002666,Grassland,0.981,0.69,0.411,0.26,,
55042738,Shrubland,0.686,0.41,0.453,0.108,,
55162612,Woodland,0.173,0.43,0.101,0.029,,
55162656,Grassland,1.183,0.5,0.765,0.227,,
55162738,Grassland,1.084,0.03,1.065,0.013,,
55222716,Grassland,1.064,0.53,0.638,0.217,,
55382632,Cropland,0.966,0.11,0.896,0.041,,
55582684,Cropland,1.015,0.01,1.009,0.004,,
55602654,Grassland,1.192,0.36,0.914,0.165,,
48422020,Grassland,1.04,0.02,1.027,0.008,,
54482836,Grassland,0.821,0.04,0.798,0.013,,
54742798,Grassland,0.748,0.37,0.527,0.106,,
54762854,Grassland,1.242,0.18,1.114,0.086,,
55062852,Grassland,1.078,0.4,0.775,0.166,,
55202844,Grassland,0.935,0.58,0.496,0.208,,
55242862,Grassland,1.171,0.27,0.973,0.122,,
55582810,Grassland,1.286,0.16,1.173,0.079,,
55622854,Grassland,1.211,0.55,0.733,0.256,,
55742898,Cropland,1.182,0.67,0.561,0.304,,
55822888,Grassland,0.768,0.59,0.381,0.174,,
55922848,Grassland,1.388,0.4,1.058,0.213,,
55982786,Cropland,0.95,0.09,0.894,0.033,,
56022776,Grassland,0.968,0.48,0.613,0.179,,
56062830,Grassland,1.33,0.11,1.254,0.056,,
56122710,Woodland,1.148,0.21,1,0.093,,
56142736,Cropland,0.95,0.57,0.516,0.208,,
56142844,Grassland,1.103,0.52,0.679,0.221,,
56202746,Grassland,1.251,0.73,0.52,0.351,,
56222748,Grassland,1.154,0.12,1.073,0.053,,
56282802,Grassland,1.027,0.2,0.892,0.079,,
56302764,Woodland,0.898,0.26,0.73,0.09,,
56422776,Grassland,1.307,0,1.307,0,,
56442750,Grassland,1.327,0,1.327,0,,
56462736,Grassland,1.394,0.02,1.38,0.011,,
56562836,Cropland,1.025,0.49,0.648,0.193,,
56602728,Cropland,1.254,0.27,1.052,0.13,,
56722766,Cropland,1.38,0,1.38,0,,
56762744,Grassland,1.271,0,1.271,0,,
56782776,Grassland,1.229,0,1.229,0,,
56862730,Grassland,1.33,0.05,1.296,0.026,,
56202632,Grassland,1.283,0.61,0.716,0.301,,
56242578,Grassland,1.446,0.57,0.91,0.317,,
56362700,Grassland,1.484,0,1.484,0,,
56382624,Grassland,1.024,0.1,0.959,0.039,,
56462592,Grassland,1.301,0.54,0.82,0.27,,
56482666,Cropland,0.918,0.4,0.641,0.141,,
56502682,Grassland,1.238,0.28,1.028,0.133,,
56582658,Cropland,1.144,0,1.144,0,,
56622714,Cropland,1.137,0.27,0.941,0.118,,
56662656,Grassland,0.944,0.14,0.855,0.051,,
56722646,Cropland,1.084,0.52,0.664,0.217,,
56762654,Cropland,1.181,0.08,1.127,0.036,,
56822578,Cropland,1.302,0,1.302,0,,
56842706,Cropland,1.364,0.01,1.357,0.005,,
56842716,Cropland,1.311,0,1.311,0,,
57062620,Cropland,1.124,0.04,1.098,0.017,,
57482568,Cropland,1.254,0,1.254,0,,
57622520,Grassland,1.22,0.22,1.061,0.103,,
57762538,Cropland,1.258,0,1.258,0,,
57942502,Cropland,1.023,0.01,1.016,0.004,,
57962548,Cropland,1.16,0.02,1.147,0.009,,
55022506,Grassland,1.275,0.1,1.206,0.049,,
55062600,Grassland,1.161,0.17,1.042,0.076,,
55182486,Grassland,1.346,0.22,1.184,0.114,,
55302512,Cropland,1.494,0.26,1.3,0.149,,
55302552,Grassland,1.818,0.05,1.789,0.035,,
55382538,Grassland,1.409,0,1.409,0,,
55442506,Cropland,1.441,0.07,1.394,0.039,,
55582576,Grassland,1.058,0.41,0.749,0.167,,
55602550,Grassland,1.222,0.12,1.14,0.056,,
55642492,Cropland,0.973,0.01,0.967,0.004,,
55802584,Grassland,1.288,0.75,0.512,0.372,,
55942572,Grassland,1.311,0.29,1.09,0.146,,
55822496,Grassland,1.396,0.15,1.29,0.081,,
53302460,Grassland,1.447,0.01,1.44,0.006,,
53742486,Cropland,1.553,0.35,1.276,0.209,,
53762404,Grassland,1.252,0,1.252,0,,
53982496,Cropland,1.261,0,1.261,0,,
54042470,Cropland,0.919,0.53,0.531,0.187,,
54082440,Bareland,1.211,0.24,1.036,0.112,,
54262422,Cropland,1.046,0,1.046,0,,
54262530,Cropland,1.281,0.35,1.006,0.172,,
54282408,Bareland,1.175,0.2,1.033,0.09,,
54382430,Grassland,1.344,0,1.344,0,,
54662520,Shrubland,1.329,0.2,1.184,0.102,,
54702438,Cropland,1.276,0.3,1.047,0.147,,
54782460,Cropland,1.35,0.27,1.146,0.14,,
54802440,Cropland,1.275,0.01,1.268,0.005,,
54822414,Cropland,1.127,0.23,0.963,0.1,,
54862490,Grassland,1.221,0,1.221,0,,
51802634,Grassland,1.344,0.81,0.439,0.419,,
51862672,Grassland,1.213,0.5,0.791,0.233,,
51902554,Cropland,1.372,0.33,1.113,0.174,,
52042676,Grassland,1.125,0.01,1.118,0.004,,
52242552,Cropland,1.297,0.38,0.992,0.189,,
52242588,Grassland,1.399,0,1.399,0,,
52242596,Cropland,1.513,0.43,1.15,0.25,,
52322682,Cropland,1.366,0.42,1.017,0.221,,
52342544,Grassland,1.297,0.07,1.25,0.035,,
52362556,Grassland,1.319,0.07,1.271,0.035,,
52402654,Grassland,1.209,0.31,0.975,0.144,,
52442662,Grassland,1.433,0.28,1.22,0.154,,
52502542,Cropland,1.277,0.02,1.263,0.01,,
52562578,Grassland,1.208,0.09,1.147,0.042,,
52782560,Grassland,1.099,0.26,0.914,0.11,,
52982574,Grassland,1.159,0.07,1.113,0.031,,
53182602,Grassland,1.199,0.24,1.025,0.111,,
53202610,Grassland,1.198,0.63,0.624,0.29,,
53262604,Cropland,1.218,0.81,0.373,0.379,,
53262618,Cropland,1.168,0.72,0.483,0.323,,
53462624,Cropland,1.15,0.02,1.137,0.009,,
49324888,Woodland,0.509,0.21,0.419,0.041,,
49784578,Woodland,0.417,0.12,0.374,0.019,,
49802596,Cropland,1.237,0.12,1.154,0.057,,
47464032,Woodland,0.829,0.17,0.728,0.054,,
47484016,Woodland,0.891,0.17,0.785,0.058,,
47504040,Woodland,0.618,0.19,0.524,0.045,,
47504058,Cropland,1.318,0.07,1.27,0.035,,
47644036,Woodland,0.8,0.05,0.771,0.015,,
47644078,Woodland,1.056,0.12,0.977,0.049,,
47684022,Woodland,0.462,0.02,0.454,0.004,,
47744090,Grassland,0.734,0.04,0.713,0.011,,
47764062,Woodland,0.242,0.1,0.22,0.009,,
47764076,Woodland,0.623,0.19,0.529,0.046,,
47784042,Woodland,0.552,0.08,0.516,0.017,,
47844048,Woodland,0.523,0.15,0.458,0.03,,
47884100,Grassland,0.544,0.17,0.468,0.036,,
47924096,Grassland,1.264,0.08,1.21,0.039,,
48004126,Woodland,0.909,0.09,0.854,0.031,,
45744008,Woodland,0.202,0.04,0.195,0.003,,
45784048,Woodland,0.752,0.03,0.735,0.009,,
45824010,Woodland,0.525,0.05,0.504,0.01,,
45844024,Woodland,0.736,0.18,0.636,0.051,,
45844060,Woodland,0.459,0.1,0.421,0.018,,
45864106,Woodland,0.716,0.13,0.646,0.036,,
45904000,Woodland,0.105,0.01,0.103,0,,
45924062,Woodland,0.664,0.08,0.623,0.02,,
45924116,Woodland,0.718,0.23,0.59,0.063,,
46024108,Woodland,0.338,0.06,0.32,0.008,,
46103960,Woodland,0.647,0.04,0.627,0.01,,
46104050,Woodland,0.649,0.1,0.599,0.025,,
46123910,Artificial land,0.949,0.09,0.892,0.033,,
46144022,Cropland,1.26,0.06,1.22,0.029,,
46144062,Bareland,0.092,0.02,0.09,0.001,,
46144080,Woodland,0.928,0.04,0.904,0.014,,
46163970,Woodland,0.448,0.1,0.41,0.017,,
46183938,Bareland,1.573,0.09,1.514,0.054,,
46183974,Woodland,0.502,0.08,0.469,0.015,,
46203982,Woodland,0.852,0.03,0.835,0.01,,
46244008,Woodland,1.028,0.01,1.021,0.004,,
46244076,Woodland,0.539,0.04,0.522,0.008,,
46263934,Bareland,1.238,0.05,1.205,0.024,,
46263946,Grassland,1.157,0.16,1.046,0.071,,
46323922,Bareland,1.058,0.02,1.045,0.008,,
46323954,Woodland,0.21,0.02,0.206,0.002,,
46383874,Woodland,0.62,0.15,0.547,0.036,,
46383946,Cropland,1.117,0.07,1.071,0.03,,
46403872,Woodland,0.796,0.26,0.64,0.08,,
46463950,Woodland,0.629,0.04,0.61,0.01,,
46484090,Woodland,1.147,0.23,0.983,0.101,,
46503878,Woodland,0.651,0.17,0.564,0.043,,
46503972,Woodland,0.838,0.07,0.797,0.023,,
46504048,Cropland,1.298,0.12,1.215,0.06,,
46543926,Woodland,0.599,0.1,0.551,0.023,,
46543992,Woodland,0.342,0.07,0.321,0.009,,
46564018,Woodland,0.848,0.21,0.719,0.068,,
46583886,Woodland,0.351,0.11,0.317,0.015,,
46604040,Woodland,0.714,0.19,0.61,0.052,,
46643918,Woodland,0.423,0.08,0.394,0.013,,
46683878,Woodland,0.664,0.28,0.514,0.071,,
46683954,Woodland,0.822,0.21,0.696,0.066,,
46703898,Woodland,0.616,0.19,0.522,0.045,,
46703970,Woodland,0.49,0.12,0.441,0.023,,
46723944,Cropland,1.237,0.1,1.168,0.048,,
46764066,Shrubland,1.037,0.07,0.992,0.028,,
46764124,Grassland,1.226,0.13,1.136,0.061,,
46804024,Woodland,0.516,0.19,0.434,0.038,,
46804054,Woodland,0.886,0.05,0.856,0.017,,
46804126,Woodland,0.354,0.2,0.291,0.027,,
46823954,Cropland,1.268,0.02,1.254,0.01,,
46823996,Woodland,0.208,0.01,0.206,0.001,,
46863932,Cropland,1.217,0.07,1.17,0.033,,
46863958,Cropland,1.235,0.19,1.1,0.09,,
46864012,Cropland,0.763,0.03,0.747,0.009,,
46864094,Woodland,0.302,0.18,0.253,0.021,,
46884096,Bareland,0.957,0.04,0.932,0.015,,
46903998,Woodland,0.134,0.02,0.131,0.001,,
46924036,Grassland,1.184,0.02,1.171,0.009,,
46924050,Cropland,1.254,0.13,1.164,0.063,,
46944012,Grassland,1.22,0.05,1.186,0.023,,
46944048,Grassland,0.98,0.04,0.955,0.015,,
46963986,Woodland,1.056,0.08,1.004,0.032,,
46983928,Woodland,0.191,0.2,0.155,0.015,,
47004058,Woodland,1.186,0.2,1.044,0.091,,
47043994,Cropland,1.021,0.07,0.976,0.027,,
47044134,Woodland,0.571,0.04,0.553,0.009,,
47064096,Woodland,0.35,0.34,0.242,0.046,,
47084016,Grassland,0.96,0.18,0.843,0.066,,
47103916,Woodland,0.555,0.2,0.464,0.043,,
47104042,Woodland,0.987,0.13,0.903,0.049,,
47123976,Woodland,0.355,0.12,0.317,0.016,,
47124138,Cropland,1.035,0.05,1.003,0.02,,
47164000,Woodland,0.388,0.03,0.378,0.004,,
47184004,Cropland,1.128,0.07,1.082,0.03,,
47184076,Cropland,1.097,0.04,1.071,0.017,,
47184094,Grassland,0.888,0.07,0.846,0.024,,
47224120,Woodland,0.108,0.17,0.09,0.007,,
47244024,Grassland,0.481,0.2,0.4,0.037,,
47244096,Woodland,0.891,0.15,0.798,0.051,,
47284000,Grassland,0.874,0.08,0.826,0.027,,
47284036,Grassland,0.776,0.04,0.754,0.012,,
47304102,Cropland,1.302,0.07,1.255,0.035,,
47323986,Cropland,1.068,0.18,0.946,0.074,,
47324008,Grassland,0.869,0.23,0.724,0.077,,
47344000,Woodland,0.841,0.06,0.806,0.019,,
47344078,Cropland,1.196,0.17,1.076,0.078,,
47364080,Woodland,0.244,0.08,0.226,0.007,,
47404098,Bareland,1.245,0.06,1.205,0.029,,
47404116,Grassland,1.111,0.16,1.002,0.068,,
47404156,Woodland,0.168,0.06,0.159,0.004,,
47443998,Woodland,0.947,0.08,0.897,0.029,,
47464006,Woodland,0.646,0.22,0.533,0.055,,
47464150,Grassland,0.408,0,0.408,0,,
47484120,Grassland,0.925,0.24,0.768,0.085,,
47484138,Woodland,0.549,0.48,0.318,0.101,,
47504008,Bareland,0.771,0.09,0.721,0.027,,
47544094,Woodland,1.072,0.23,0.912,0.095,,
47544130,Shrubland,0.2,0.04,0.193,0.003,,
47564108,Grassland,1.118,0.16,1.008,0.069,,
47564180,Grassland,1.085,0.11,1.012,0.046,,
47584120,Woodland,0.654,0.27,0.512,0.068,,
47584184,Woodland,0.51,0.12,0.46,0.024,,
47664160,Woodland,0.671,0.03,0.656,0.008,,
47724104,Woodland,0.406,0.03,0.395,0.005,,
47724116,Woodland,0.391,0.05,0.374,0.008,,
47744144,Woodland,0.748,0.15,0.664,0.043,,
47744162,Woodland,0.603,0.07,0.57,0.016,,
47764156,Woodland,0.181,0.01,0.179,0.001,,
47864116,Woodland,0.145,0.01,0.143,0.001,,
47884132,Woodland,0.366,0.2,0.301,0.028,,
47904130,Woodland,0.578,0.09,0.537,0.02,,
49904342,Woodland,0.196,0.23,0.154,0.017,,
50204400,Woodland,0.753,0.07,0.715,0.02,,
50224612,Woodland,0.279,0.1,0.254,0.011,,
50244526,Woodland,1.016,0.21,0.874,0.082,,
50265008,Woodland,0.363,0.1,0.331,0.014,,
45203792,Woodland,0.713,0.1,0.66,0.027,,
45383788,Woodland,0.499,0.15,0.437,0.029,,
45483874,Woodland,0.76,0.1,0.705,0.029,,
45503854,Woodland,0.648,0.09,0.603,0.022,,
45563756,Woodland,0.393,0.12,0.352,0.018,,
45603882,Woodland,0.793,0.03,0.776,0.009,,
45643866,Woodland,0.962,0.08,0.912,0.03,,
45703900,Woodland,0.982,0.16,0.877,0.06,,
45723844,Bareland,1.215,0.1,1.147,0.047,,
45763802,Grassland,0.715,0.12,0.65,0.033,,
45763820,Woodland,0.884,0.15,0.791,0.051,,
45823804,Woodland,0.864,0.12,0.792,0.04,,
45843766,Woodland,0.765,0.22,0.638,0.065,,
45863868,Woodland,0.71,0.03,0.694,0.008,,
45883896,Cropland,1.284,0.1,1.215,0.049,,
45903754,Woodland,0.193,0.01,0.191,0.001,,
45963860,Woodland,0.442,0.12,0.397,0.02,,
46003740,Woodland,0.167,0.01,0.165,0.001,,
46003818,Woodland,0.441,0.11,0.4,0.019,,
46003858,Woodland,0.662,0.1,0.611,0.025,,
46023898,Woodland,0.536,0.07,0.505,0.014,,
46043728,Woodland,0.076,0.17,0.063,0.005,,
46043778,Woodland,0.174,0.11,0.156,0.007,,
46063842,Woodland,0.255,0.39,0.162,0.038,,
46083880,Woodland,0.198,0.14,0.172,0.011,,
46183872,Woodland,0.533,0.07,0.502,0.014,,
46323742,Woodland,0.152,0.08,0.14,0.005,,
46323810,Woodland,0.611,0.07,0.577,0.016,,
46363782,Woodland,0.226,0.26,0.171,0.023,,
46383790,Woodland,0.22,0,0.22,0,,
46403724,Woodland,0.314,0.21,0.255,0.025,,
46403760,Woodland,0.258,0.02,0.253,0.002,,
46403836,Woodland,0.403,0.22,0.325,0.034,,
46423788,Woodland,0.142,0,0.142,0,,
46463828,Woodland,0.155,0.22,0.123,0.013,,
46483856,Woodland,0.188,0.01,0.186,0.001,,
46563820,Woodland,0.638,0.15,0.563,0.037,,
46603756,Woodland,0.099,0.22,0.077,0.008,,
46643788,Shrubland,0.502,0.13,0.448,0.025,,
46743736,Woodland,0.105,0.01,0.104,0,,
46843766,Woodland,0.289,0.17,0.244,0.019,,
46863828,Woodland,0.677,0.17,0.587,0.044,,
46903710,Woodland,0.331,0.24,0.259,0.031,,
46903894,Woodland,0.828,0.1,0.769,0.032,,
46923874,Woodland,0.894,0.06,0.858,0.021,,
46923892,Woodland,0.23,0.16,0.196,0.014,,
46943850,Woodland,0.651,0.17,0.564,0.043,,
46963846,Woodland,0.138,0.02,0.135,0.001,,
47043788,Woodland,0.159,0.13,0.139,0.008,,
47083830,Woodland,0.123,0.1,0.111,0.005,,
47103862,Woodland,0.578,0.1,0.532,0.022,,
47143860,Woodland,0.165,0.16,0.14,0.01,,
47223706,Grassland,0.748,0.05,0.721,0.014,,
48143826,Cropland,1.189,0.03,1.169,0.014,,
48323862,Woodland,0.601,0.1,0.553,0.023,,
45123664,Cropland,1.205,0.21,1.055,0.097,,
45183658,Woodland,0.635,0.06,0.605,0.015,,
45243630,Cropland,1.389,0.07,1.342,0.037,,
45323652,Woodland,0.817,0.06,0.783,0.019,,
45323656,Woodland,0.251,0.01,0.249,0.001,,
45423634,Cropland,1.266,0.22,1.105,0.107,,
45423684,Woodland,0.811,0.13,0.735,0.041,,
45463614,Grassland,0.886,0.05,0.856,0.017,,
45463704,Woodland,0.151,0.11,0.135,0.006,,
45503652,Grassland,1.145,0.18,1.019,0.079,,
45643686,Woodland,0.779,0.06,0.746,0.018,,
45663622,Cropland,1.2,0.16,1.088,0.074,,
45683638,Woodland,0.335,0.1,0.305,0.013,,
45683670,Woodland,0.327,0.04,0.315,0.005,,
